time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,0.8615791185635715,0.1481845836328979,13.286271890727152,0.03802562716699054,6.11036821949839,0.0,1.5681057120226185,0.27991858608967735,3.506762008861508,0.07344755762655168,-0.1214667734661898,0.0,442.08952516991064,441.63602709328705,441.3818853573815,441.14294250651056
1.9200000000000013,0.9588628262379784,0.165692788430398,13.497394204991455,0.04215440152061678,6.102512159536008,0.0,1.675299181250558,0.30406590309819775,3.530357191094314,0.05740422359951889,-0.16747267417164866,0.0,431.0626607192535,427.1386854682571,429.31565741924936,427.9558541149621
1.9800000000000013,1.062952381546376,0.18477404707643158,13.711123433219312,0.045038739274705364,6.092048063420158,0.0,1.7952523337326807,0.3322753243321913,3.593444831226075,0.012945377280449694,-0.19417479763057988,0.0,444.0897754104709,441.86372560214465,443.79301368538665,440.12961424037945
2.0400000000000014,1.1747001935618389,0.20565207404800137,13.929910243537488,0.04629634861297571,6.081197929600453,0.0,1.9306993966556418,0.36373362178324015,3.6987427831047275,0.03347603053365906,-0.1625330206766466,0.0,455.60672941247185,458.09808190716444,456.2646985424843,457.9009588987921
2.1000000000000014,1.2952670419357721,0.22855364991442104,14.157285657554942,0.04804927812793203,6.071580574554918,0.0,2.089102078905631,0.3998200164027032,3.8794274353814777,0.018933576883025206,-0.1561472062133865,0.0,481.4065437471616,481.86726305984934,481.65211710453315,480.55114003966037
2.1600000000000015,1.4251619946725298,0.25356797735840747,14.393660276748845,0.04905286373546591,6.062049828897532,0.0,2.2415509641086033,0.43406254064338556,3.998918507721511,0.011900124009527894,-0.16486910951154546,0.0,465.28040039464787,464.57419339425934,465.19773423182556,464.6465203904844
2.2200000000000015,1.5635314127396207,0.28046566704318415,14.633334598944785,0.04944698815059834,6.05250757420068,0.0,2.3715227798153724,0.4625595409430787,3.9899163885487194,-0.007104259862803813,-0.14938601293847123,0.0,424.2646100582751,425.5665566282979,426.39744173592686,424.7705588187202
2.2800000000000016,1.710533123383163,0.3092162385538441,14.875304196489353,0.04931517181823075,6.043282225245434,0.0,2.529268668480056,0.49572806495338173,4.075027982409573,0.006153557423304009,-0.164348187577072,0.0,456.55246901283385,455.3351043000771,456.8065876977586,457.8627217808406
2.3400000000000016,1.867876082116348,0.34009363535324516,15.12516144148937,0.0495997317363539,6.033223953222839,0.0,2.7163437209674215,0.5334936977121073,4.252357907048535,0.0017598392729618777,-0.17518592369902597,0.0,486.8223487942899,485.98630126205654,486.5222611165198,486.19306818043407
2.4000000000000017,2.0366420727598866,0.3732343352902415,15.385507402808246,0.049785508687804736,6.022572760260818,0.0,2.9100749713268113,0.5711465992122664,4.424582399216304,0.005643656606075453,-0.18264393073726537,0.0,487.0861338240402,486.5005510581701,487.6705045645655,487.96049102857734
2.4600000000000017,2.216322310877244,0.408460751749211,15.652622314472216,0.05009968819657207,6.011607658703113,0.0,3.080114474608686,0.6030564158879808,4.478486328041029,0.004408917884301902,-0.18296775889506373,0.0,453.237215574157,453.1795574505775,453.71714925197006,453.6179004083152
2.520000000000002,2.405647950958446,0.44546911654184074,15.920230195020219,0.050264493350383965,6.0011666966528985,0.0,3.2315122956561995,0.6305523588351307,4.441442674375111,-0.0008042896264499812,-0.16038473683163415,0.0,423.4093811631751,425.31693055933044,425.8100666648706,425.3637322399571
